"Source","DOI","Authors","Year","Species","Life Stage","In Vitro or In Vivo?","Sex","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media General","Exposure Media Specific","Exposure Media Additions","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Number of Doses","Replicates","Sample Size","Dosing Frequency","particles/mL (master)","particles/mL (master), reported or converted","μg/mL (master)","μg/mL (master), reported or converted","μm^3/mL (master)","μm^2/mL (master)","μm/ug/mL (master)","Nominal Dose Alternative Category","Nominal Dose Alternative Type","Nominal Dose Alternative Type Units","Measured Dose Alternative Category","Measured Dose Alternative Type","Measured Dose Alternative Type Units","Nominal Chemical Added","Nominal Chemical Added Dose","Nominal Chemical Added Dose Units","Measured Chemical Added","Measured Chemical Added Dose","Measured Chemical Added Dose Units","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Organelle, Cell, or Tissue","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Size Category","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Tissue Distribution","Organisms Fed?","Particle Red Criteria Pass","Design Red Criteria Pass","Risk Red Criteria Pass","Particle Size*","Particle Shape*","Polymer Type*","Particle Source*","Surface Chemistry","Chemical Purity","Microbial Contamination","Concentration Units","Particle Stability","Test Vehicle*","Administered Dose*","Homogeneity of Exposure","Administration Route* (in vivo)/Test System (in vivo)","Test Species* (in vivo)/System Parameters (in vitro)","Feeding/Housing Conditions (in vivo)/Sample Size, Replicates (in vitro)","Sample Size* (in vivo)/Frequency/Duration of Exposure (in vitro)","Frequency,Duration of Exposure (in vivo)/Controls (in vitro)","Controls* (in vivo only)","Replicates (in vivo only)","Internal Dose Confirmation (in vivo only)","Statistical Analysis","Endpoints","Dose-Response*","Concentration Range","Effect Thresholds*","Test Particle Relevance"
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,1,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Endocrine Signaling","Thyroid","Free T3/Free T4 Ratio","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,3,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Endocrine Signaling","Thyroid","Free T3/Free T4 Ratio","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,6,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Endocrine Signaling","Thyroid","Free T3/Free T4 Ratio","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,10,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Endocrine Signaling","Thyroid","Free T3/Free T4 Ratio","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,1,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Endocrine Signaling","Thyroid","TSH Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,3,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Endocrine Signaling","Thyroid","TSH Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,6,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Endocrine Signaling","Thyroid","TSH Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,10,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Endocrine Signaling","Thyroid","TSH Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,1,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Metabolism","Lipid Metabolism","Cholesterol Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,3,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Metabolism","Lipid Metabolism","Cholesterol Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,6,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Metabolism","Lipid Metabolism","Cholesterol Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,10,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Metabolism","Lipid Metabolism","Cholesterol Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,1,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Metabolism","Amino Acid Metabolism","Creatine Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,3,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Metabolism","Amino Acid Metabolism","Creatine Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,6,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Metabolism","Amino Acid Metabolism","Creatine Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,10,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Metabolism","Amino Acid Metabolism","Creatine Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,1,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Metabolism","Lipid Metabolism","HDL Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,3,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Decrease","Metabolism","Lipid Metabolism","HDL Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,6,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Decrease","Metabolism","Lipid Metabolism","HDL Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,10,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Decrease","Metabolism","Lipid Metabolism","HDL Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,1,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"No",NA,"Metabolism","Lipid Metabolism","Low Density Lipoprotein Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,3,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Metabolism","Lipid Metabolism","Low Density Lipoprotein Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,6,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Metabolism","Lipid Metabolism","Low Density Lipoprotein Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1039/c9tx00147f","Amereh",2019,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","water","distilled water","not_specified","not_reported","not_reported","6.9",NA,NA,"20","22",35,0,4,"1","6",7,NA,NA,NA,NA,NA,NA,NA,NA,10,"mg/kg body weight/day",NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Metabolism","Lipid Metabolism","Low Density Lipoprotein Concentration","Subcell","serum","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","no","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y","Pass","Pass","Pass",2,1,1,1,2,0,0,1,2,2,1,1,2,2,2,2,2,1,2,0,2,1,1,2,1,0
"search","10.1007/s12013-015-0705-6","Barshtein",2016,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","pbs","pbs","not_specified","not_reported","not_reported",NA,NA,"37",NA,NA,0.041666667,0,3,"1","7",0,28413164323.64895,"converted",28413164.32364895,"reported",46728971.96261682,7657874048.296979,4351064800168738e9,NA,NA,NA,NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Circulatory","Cell Aggregation","Cell Aggregate Size","Cell","erythrocytes","Polystyrene","Sphere",1.07,"estimated",NA,NA,"not_reported","not_reported",0.14645,"100nm < 1µm",0.001644624,1.76e-12,"no","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,NA,"Scoring Not Available","Scoring Not Available","Scoring Not Available",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"search","10.1007/s12013-015-0705-6","Barshtein",2016,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","pbs","pbs","not_specified","not_reported","not_reported",NA,NA,"37",NA,NA,0.041666667,0,3,"1","7",0,113652657294.5958,"converted",113652657.2945958,"reported",186915887.8504673,30631496193.187916,17404259200674952e9,NA,NA,NA,NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Circulatory","Cell Aggregation","Cell Aggregation (Small)","Cell","erythrocytes","Polystyrene","Sphere",1.07,"estimated",NA,NA,"not_reported","not_reported",0.14645,"100nm < 1µm",0.001644624,1.76e-12,"no","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,NA,"Scoring Not Available","Scoring Not Available","Scoring Not Available",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"search","10.1007/s12013-015-0705-6","Barshtein",2016,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","pbs","pbs","not_specified","not_reported","not_reported",NA,NA,"37",NA,NA,0.041666667,0,3,"1","7",0,284131643236.48944,"converted",284131643.2364894,"reported",467289719.6261682,76578740482.96977,4351064800168737e10,NA,NA,NA,NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Circulatory","Cell Aggregation","Cell Aggregation (Small)","Cell","erythrocytes","Polystyrene","Sphere",1.07,"estimated",NA,NA,"not_reported","not_reported",0.14645,"100nm < 1µm",0.001644624,1.76e-12,"no","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,NA,"Scoring Not Available","Scoring Not Available","Scoring Not Available",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"search","10.1007/s12013-015-0705-6","Barshtein",2016,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","pbs","pbs","not_specified","not_reported","not_reported",NA,NA,"37",NA,NA,0.041666667,0,3,"1","7",0,28413164323.64895,"converted",28413164.32364895,"reported",46728971.96261682,7657874048.296979,4351064800168738e9,NA,NA,NA,NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Circulatory","Cell Aggregation","Cell Adhesion","Cell","erythrocytes","Polystyrene","Sphere",1.07,"estimated",NA,NA,"not_reported","not_reported",0.14645,"100nm < 1µm",0.001644624,1.76e-12,"no","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,NA,"Scoring Not Available","Scoring Not Available","Scoring Not Available",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"search","10.1007/s12013-015-0705-6","Barshtein",2016,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","pbs","pbs","not_specified","not_reported","not_reported",NA,NA,"37",NA,NA,0.041666667,0,3,"1","7",0,113652657294.5958,"converted",113652657.2945958,"reported",186915887.8504673,30631496193.187916,17404259200674952e9,NA,NA,NA,NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Circulatory","Cell Aggregation","Cell Adhesion","Cell","erythrocytes","Polystyrene","Sphere",1.07,"estimated",NA,NA,"not_reported","not_reported",0.14645,"100nm < 1µm",0.001644624,1.76e-12,"no","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,NA,"Scoring Not Available","Scoring Not Available","Scoring Not Available",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"search","10.1007/s12013-015-0705-6","Barshtein",2016,"(Human) Homo sapiens","Not Reported","In Vitro",NA,"Particle Only","In Vitro","no","yes","no","pbs","pbs","not_specified","not_reported","not_reported",NA,NA,"37",NA,NA,0.041666667,0,3,"1","7",0,284131643236.48944,"converted",284131643.2364894,"reported",467289719.6261682,76578740482.96977,4351064800168737e10,NA,NA,NA,NA,NA,NA,"not_applicable",NA,NA,NA,NA,NA,"Yes","Increase","Circulatory","Cell Aggregation","Cell Adhesion","Cell","erythrocytes","Polystyrene","Sphere",1.07,"estimated",NA,NA,"not_reported","not_reported",0.14645,"100nm < 1µm",0.001644624,1.76e-12,"no","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,NA,"Scoring Not Available","Scoring Not Available","Scoring Not Available",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
